'Date';'DAX';'S+ACY-P 500'
'2000+AC0-06+AC0-13';7268.910156;1477.439941
'2000+AC0-06+AC0-12';7240.100098;1429.859985
'2000+AC0-06+AC0-09';7246.790039;1434.540039
'2000+AC0-06+AC0-08';7253.459961;1427.469971
'2000+AC0-06+AC0-07';7285.930176;1441.609985
'2000+AC0-06+AC0-06';7359.799805;1401.439941
'2000+AC0-06+AC0-05';7408.02002;1356.560059
'2000+AC0-06+AC0-02';7438.950195;1440.51001
'2000+AC0-06+AC0-01';7272.759766;1467.170044
'2000+AC0-05+AC0-31';7109.669922;1500.589966
'2000+AC0-05+AC0-30';7119.259766;1504.459961
'2000+AC0-05+AC0-29';7016.660156;1516.349976
'2000+AC0-05+AC0-26';6839.330078;1501.339966
'2000+AC0-05+AC0-25';6978.870117;1487.369995
'2000+AC0-05+AC0-24';6834.879883;1494.72998
'2000+AC0-05+AC0-23';6927.689941;1505.969971
'2000+AC0-05+AC0-22';6912.959961;1498.579956
'2000+AC0-05+AC0-19';6989.029785;1487.920044
'2000+AC0-05+AC0-18';7181.580078;1508.52002
'2000+AC0-05+AC0-17';7211.509766;1507.72998
'2000+AC0-05+AC0-16';7371.060059;1523.859985
'2000+AC0-05+AC0-15';7195.149902;1527.459961
'2000+AC0-05+AC0-12';7269.279785;1527.349976
'2000+AC0-05+AC0-11';7259.47998;1500.640015
'2000+AC0-05+AC0-10';7120.859863;1493.869995
'2000+AC0-05+AC0-09';7280.540039;1456.630005
'2000+AC0-05+AC0-08';7408.089844;1464.469971
'2000+AC0-05+AC0-05';7530.819824;1458.469971
'2000+AC0-05+AC0-04';7386.709961;1392.140015
'2000+AC0-05+AC0-03';7376.930176;1359.150024
'2000+AC0-05+AC0-02';7555.919922;1383.619995
'2000+AC0-04+AC0-28';7414.680176;1395.069946
'2000+AC0-04+AC0-27';7221.740234;1401.689941
'2000+AC0-04+AC0-26';7388.549805;1366.699951
'2000+AC0-04+AC0-25';7280.509766;1355.619995
'2000+AC0-04+AC0-20';7157.950195;1391.280029
'2000+AC0-04+AC0-19';7216.709961;1409.170044
'2000+AC0-04+AC0-18';7196.490234;1381.76001
'2000+AC0-04+AC0-17';7187.140137;1379.189941
'2000+AC0-04+AC0-14';7214.830078;1366.420044
'2000+AC0-04+AC0-13';7449.060059;1348.050049
'2000+AC0-04+AC0-12';7443.069824;1333.359985
'2000+AC0-04+AC0-11';7442.660156;1353.430054
'2000+AC0-04+AC0-10';7516.950195;1360.689941
'2000+AC0-04+AC0-07';7522.200195;1352.170044
'2000+AC0-04+AC0-06';7446.209961;1346.089966
'2000+AC0-04+AC0-05';7330.77002;1388.26001
'2000+AC0-04+AC0-04';7522.799805;1387.670044
'2000+AC0-04+AC0-03';7429.220215;1402.050049
'2000+AC0-03+AC0-31';7599.390137;1389.939941
'2000+AC0-03+AC0-30';7644.890137;1387.119995
'2000+AC0-03+AC0-29';7864.759766;1416.829956
'2000+AC0-03+AC0-28';7931.930176;1411.709961
'2000+AC0-03+AC0-27';7892.490234;1441.719971
'2000+AC0-03+AC0-24';7932.419922;1424.23999
'2000+AC0-03+AC0-23';7694.779785;1424.369995
'2000+AC0-03+AC0-22';7798.620117;1424.969971
'2000+AC0-03+AC0-21';7807.930176;1409.119995
'2000+AC0-03+AC0-20';7872.379883;1409.280029
'2000+AC0-03+AC0-17';7710.919922;1394.459961
'2000+AC0-03+AC0-16';7583.959961;1360.160034
'2000+AC0-03+AC0-15';7414.459961;1398.560059
'2000+AC0-03+AC0-14';7650.049805;1404.089966
'2000+AC0-03+AC0-13';7693.850098;1410.030029
'2000+AC0-03+AC0-10';7975.950195;1401.530029
'2000+AC0-03+AC0-09';7949.149902;1441.359985
'2000+AC0-03+AC0-08';7987;1445.569946
'2000+AC0-03+AC0-07';8064.970215;1455.900024
'2000+AC0-03+AC0-06';7975.779785;1455.140015
'2000+AC0-03+AC0-03';7960.029785;1465.150024
'2000+AC0-03+AC0-02';7945.77002;1449.680054
'2000+AC0-03+AC0-01';7727.930176;1432.25
'2000+AC0-02+AC0-29';7644.549805;1438.560059
'2000+AC0-02+AC0-28';7587.129883;1457.599976
'2000+AC0-02+AC0-25';7738.680176;1441.469971
'2000+AC0-02+AC0-24';7640.529785;1403.449951
'2000+AC0-02+AC0-23';7698.970215;1402.109985
'2000+AC0-02+AC0-22';7607.939941;1399.420044
'2000+AC0-02+AC0-21';7590.529785;1455.219971
'2000+AC0-02+AC0-18';7573.779785;1469.25
'2000+AC0-02+AC0-17';7580.529785;1464.469971
'2000+AC0-02+AC0-16';7490.319824;1463.459961
'2000+AC0-02+AC0-15';7396.129883;1457.660034
'2000+AC0-02+AC0-14';7644.799805;1457.099976
'2000+AC0-02+AC0-11';7611.549805;1458.339966
'2000+AC0-02+AC0-10';7709.27002;1436.130005
'2000+AC0-02+AC0-09';7629.109863;1433.430054
'2000+AC0-02+AC0-08';7549.879883;1418.089966
'2000+AC0-02+AC0-07';7296.319824;1421.030029
'2000+AC0-02+AC0-04';7444.609863;1418.780029
'2000+AC0-02+AC0-03';7354.259766;1413.329956
'2000+AC0-02+AC0-02';7171.950195;1403.170044
'2000+AC0-02+AC0-01';7050.459961;1415.219971
'2000+AC0-01+AC0-31';6835.600098;1417.040039
'2000+AC0-01+AC0-28';7066.600098;1408.109985
'2000+AC0-01+AC0-27';7126.129883;1403.880005
'2000+AC0-01+AC0-26';6969.370117;1409.170044
'2000+AC0-01+AC0-25';6809.640137;1423.329956
'2000+AC0-01+AC0-24';6931.990234;1433.300049
'2000+AC0-01+AC0-21';6992.75;1409.040039
'2000+AC0-01+AC0-20';7112.660156;1397.719971
'2000+AC0-01+AC0-19';7091.040039;1388.910034
'2000+AC0-01+AC0-18';7072.120117;1407.829956
'2000+AC0-01+AC0-17';7258.899902;1416.619995
'2000+AC0-01+AC0-14';7173.220215;1417.079956
'2000+AC0-01+AC0-13';6955.97998;1404.640015
'2000+AC0-01+AC0-12';6912.810059;1420.939941
'2000+AC0-01+AC0-11';6891.25;1422
'2000+AC0-01+AC0-10';6925.52002;1424.939941
'2000+AC0-01+AC0-07';6780.959961;1410.709961
'2000+AC0-01+AC0-06';6474.919922;1420.069946
'2000+AC0-01+AC0-05';6502.069824;1394.390015
'2000+AC0-01+AC0-04';6586.950195;1396.060059
'2000+AC0-01+AC0-03';6750.759766;1381.459961
'1999+AC0-12+AC0-30';6958.140137;1373.459961
'1999+AC0-12+AC0-29';6859.580078;1365.280029
'1999+AC0-12+AC0-28';6861.540039;1377.01001
'1999+AC0-12+AC0-27';6837.410156;1370.22998
'1999+AC0-12+AC0-23';6782.390137;1362.640015
'1999+AC0-12+AC0-22';6492.529785;1354.930054
'1999+AC0-12+AC0-21';6418.680176;1347.73999
'1999+AC0-12+AC0-20';6378.660156;1354.119995
'1999+AC0-12+AC0-17';6353.899902;1362.930054
'1999+AC0-12+AC0-16';6341.290039;1342.439941
'1999+AC0-12+AC0-15';6232.75;1296.709961
'1999+AC0-12+AC0-14';6187.990234;1281.910034
'1999+AC0-12+AC0-13';6127.200195;1293.630005
'1999+AC0-12+AC0-10';6097.899902;1301.650024
'1999+AC0-12+AC0-09';6118.060059;1283.609985
'1999+AC0-12+AC0-08';6115.589844;1289.430054
'1999+AC0-12+AC0-07';6158.77002;1261.319946
'1999+AC0-12+AC0-06';6142.189941;1254.130005
'1999+AC0-12+AC0-03';6119.169922;1247.410034
'1999+AC0-12+AC0-02';5937.200195;1283.420044
'1999+AC0-12+AC0-01';5933.839844;1285.550049
'1999+AC0-11+AC0-30';5896.040039;1313.040039
'1999+AC0-11+AC0-29';5888.879883;1335.209961
'1999+AC0-11+AC0-26';5958.069824;1336.02002
'1999+AC0-11+AC0-25';5961.450195;1317.640015
'1999+AC0-11+AC0-24';5818.72998;1325.400024
'1999+AC0-11+AC0-23';5814.740234;1301.349976
'1999+AC0-11+AC0-22';5819.890137;1304.599976
'1999+AC0-11+AC0-19';5955.970215;1282.810059
'1999+AC0-11+AC0-18';5950.049805;1282.709961
'1999+AC0-11+AC0-17';5870.169922;1268.369995
'1999+AC0-11+AC0-16';5909.52002;1282.199951
'1999+AC0-11+AC0-15';5859.290039;1283.310059
'1999+AC0-11+AC0-12';5791.049805;1277.359985
'1999+AC0-11+AC0-11';5802.359863;1280.410034
'1999+AC0-11+AC0-10';5742.419922;1310.51001
'1999+AC0-11+AC0-09';5694.72998;1307.579956
'1999+AC0-11+AC0-08';5647.939941;1335.530029
'1999+AC0-11+AC0-05';5658.100098;1335.420044
'1999+AC0-11+AC0-04';5635.620117;1318.47998
'1999+AC0-11+AC0-03';5560.870117;1317.969971
'1999+AC0-11+AC0-02';5546.950195;1336.290039
'1999+AC0-11+AC0-01';5524.919922;1344.130005
'1999+AC0-10+AC0-29';5525.399902;1351.660034
'1999+AC0-10+AC0-28';5478.890137;1347.660034
'1999+AC0-10+AC0-27';5363.859863;1344.150024
'1999+AC0-10+AC0-26';5388.759766;1350.449951
'1999+AC0-10+AC0-25';5320.399902;1357.23999
'1999+AC0-10+AC0-22';5357.75;1319.109985
'1999+AC0-10+AC0-21';5246.490234;1331.069946
'1999+AC0-10+AC0-20';5291.22998;1320.410034
'1999+AC0-10+AC0-19';5296.910156;1324.02002
'1999+AC0-10+AC0-18';5156.279785;1348.27002
'1999+AC0-10+AC0-15';5184.22998;1362.01001
'1999+AC0-10+AC0-14';5220.290039;1381.790039
'1999+AC0-10+AC0-13';5295.430176;1363.5
'1999+AC0-10+AC0-12';5358.459961;1360.219971
'1999+AC0-10+AC0-11';5414.5;1336.609985
'1999+AC0-10+AC0-08';5419.259766;1323.589966
'1999+AC0-10+AC0-07';5419.310059;1332.839966
'1999+AC0-10+AC0-06';5353.319824;1344.160034
'1999+AC0-10+AC0-05';5301.850098;1330.77002
'1999+AC0-10+AC0-04';5218.859863;1327.680054
'1999+AC0-10+AC0-01';5124.549805;1298.160034
'1999+AC0-09+AC0-30';5149.830078;1301.930054
'1999+AC0-09+AC0-29';5135.620117;1281.430054
'1999+AC0-09+AC0-28';5119.100098;1297.800049
'1999+AC0-09+AC0-27';5239.640137;1300.290039
'1999+AC0-09+AC0-24';5186.529785;1313.709961
'1999+AC0-09+AC0-23';5299.569824;1305.329956
'1999+AC0-09+AC0-22';5238.759766;1322.180054
'1999+AC0-09+AC0-21';5282.759766;1328.050049
'1999+AC0-09+AC0-20';5351.97998;1328.719971
'1999+AC0-09+AC0-17';5303.939941;1341.030029
'1999+AC0-09+AC0-16';5304.419922;1365.400024
'1999+AC0-09+AC0-15';5387.180176;1362.839966
'1999+AC0-09+AC0-14';5401.470215;1347.76001
'1999+AC0-09+AC0-13';5446.910156;1356.939941
'1999+AC0-09+AC0-10';5483.950195;1360.969971
'1999+AC0-09+AC0-09';5436.859863;1379.290039
'1999+AC0-09+AC0-08';5400.700195;1377.099976
'1999+AC0-09+AC0-07';5391.359863;1407.650024
'1999+AC0-09+AC0-06';5400.549805;1418.780029
'1999+AC0-09+AC0-03';5336.220215;1409.619995
'1999+AC0-09+AC0-02';5189.919922;1398.170044
'1999+AC0-09+AC0-01';5317.120117;1393.560059
'1999+AC0-08+AC0-31';5270.77002;1399.099976
'1999+AC0-08+AC0-30';5392.529785;1403.280029
'1999+AC0-08+AC0-27';5420.359863;1394.420044
'1999+AC0-08+AC0-26';5389.339844;1395.859985
'1999+AC0-08+AC0-25';5400.319824;1388.119995
'1999+AC0-08+AC0-24';5324.02002;1391.219971
'1999+AC0-08+AC0-23';5301.97998;1380.959961
'1999+AC0-08+AC0-20';5254.140137;1372.709961
'1999+AC0-08+AC0-19';5186.850098;1351.449951
'1999+AC0-08+AC0-18';5230.470215;1331.349976
'1999+AC0-08+AC0-17';5259.910156;1315.310059
'1999+AC0-08+AC0-16';5257.100098;1315.780029
'1999+AC0-08+AC0-13';5219.430176;1333.060059
'1999+AC0-08+AC0-12';5127.430176;1335.880005
'1999+AC0-08+AC0-11';5019.689941;1349
'1999+AC0-08+AC0-10';5000.870117;1342.839966
'1999+AC0-08+AC0-09';5087.299805;1339.900024
'1999+AC0-08+AC0-06';5010.470215;1330.410034
'1999+AC0-08+AC0-05';4978.450195;1301.160034
'1999+AC0-08+AC0-04';5119.370117;1294
'1999+AC0-08+AC0-03';5107.680176;1293.640015
'1999+AC0-08+AC0-02';5129.5;1302.819946
'1999+AC0-07+AC0-30';5101.870117;1318.640015
'1999+AC0-07+AC0-29';5052.319824;1317.329956
'1999+AC0-07+AC0-28';5229.560059;1334.52002
'1999+AC0-07+AC0-27';5224.160156;1327.75
'1999+AC0-07+AC0-26';5206.439941;1299.540039
'1999+AC0-07+AC0-23';5310.629883;1294.810059
'1999+AC0-07+AC0-22';5340.910156;1294.26001
'1999+AC0-07+AC0-21';5414.169922;1301.839966
'1999+AC0-07+AC0-20';5491.290039;1281.410034
'1999+AC0-07+AC0-19';5624.740234;1304.76001
'1999+AC0-07+AC0-16';5619.939941;1284.400024
'1999+AC0-07+AC0-15';5619.259766;1306.650024
'1999+AC0-07+AC0-14';5610.890137;1330.290039
'1999+AC0-07+AC0-13';5573.819824;1338.829956
'1999+AC0-07+AC0-12';5652.02002;1344.22998
'1999+AC0-07+AC0-09';5638.950195;1333.319946
'1999+AC0-07+AC0-08';5607.100098;1339.48999
'1999+AC0-07+AC0-07';5588.5;1337.800049
'1999+AC0-07+AC0-06';5612.899902;1367.560059
'1999+AC0-07+AC0-05';5625.620117;1364
'1999+AC0-07+AC0-02';5519.049805;1355.609985
'1999+AC0-07+AC0-01';5480.220215;1340.300049
'1999+AC0-06+AC0-30';5378.52002;1345
'1999+AC0-06+AC0-29';5359.529785;1332.050049
'1999+AC0-06+AC0-28';5356.950195;1347.310059
'1999+AC0-06+AC0-25';5301.209961;1332
'1999+AC0-06+AC0-24';5327.600098;1354.630005
'1999+AC0-06+AC0-23';5399.109863;1335.180054
'1999+AC0-06+AC0-22';5468.669922;1342.829956
'1999+AC0-06+AC0-21';5468.470215;1350.910034
'1999+AC0-06+AC0-18';5430.319824;1362.800049
'1999+AC0-06+AC0-17';5412;1360.040039
'1999+AC0-06+AC0-16';5381.25;1356.849976
'1999+AC0-06+AC0-15';5342.859863;1358.819946
'1999+AC0-06+AC0-14';5268.870117;1336.119995
'1999+AC0-06+AC0-11';5262.149902;1306.170044
'1999+AC0-06+AC0-10';5206.470215;1289.47998
'1999+AC0-06+AC0-09';5253.890137;1319
'1999+AC0-06+AC0-08';5211.080078;1322.849976
'1999+AC0-06+AC0-07';5190.149902;1328.439941
'1999+AC0-06+AC0-04';5107.810059;1349.819946
'1999+AC0-06+AC0-02';4997.830078;1358.630005
'1999+AC0-06+AC0-01';5021.240234;1348.349976
'1999+AC0-05+AC0-31';5069.830078;1343.97998
'1999+AC0-05+AC0-27';5083.830078;1326.890015
'1999+AC0-05+AC0-26';5160.439941;1317.890015
'1999+AC0-05+AC0-25';5143.100098;1321.119995
'1999+AC0-05+AC0-21';5264.680176;1293.719971
'1999+AC0-05+AC0-20';5235.640137;1286.369995
'1999+AC0-05+AC0-19';5184.509766;1300.75
'1999+AC0-05+AC0-18';5154.939941;1310.170044
'1999+AC0-05+AC0-17';5114.470215;1282.800049
'1999+AC0-05+AC0-14';5173.25;1289.98999
'1999+AC0-05+AC0-12';5248.02002;1268.589966
'1999+AC0-05+AC0-11';5249.149902;1262.140015
'1999+AC0-05+AC0-10';5205.950195;1297.01001
'1999+AC0-05+AC0-07';5297.379883;1299.290039
'1999+AC0-05+AC0-06';5274.450195;1316.550049
'1999+AC0-05+AC0-05';5307.220215;1297.819946
'1999+AC0-05+AC0-04';5383.209961;1306.380005
'1999+AC0-05+AC0-03';5377.560059;1307.26001
'1999+AC0-04+AC0-30';5393.109863;1294.589966
'1999+AC0-04+AC0-29';5334.419922;1297.680054
'1999+AC0-04+AC0-28';5348.609863;1286.839966
'1999+AC0-04+AC0-27';5347.5;1279.839966
'1999+AC0-04+AC0-26';5256.220215;1282.72998
'1999+AC0-04+AC0-23';5195.419922;1275.469971
'1999+AC0-04+AC0-22';5218.819824;1246.640015
'1999+AC0-04+AC0-21';5163.290039;1227.699951
'1999+AC0-04+AC0-20';5087.290039;1225.5
'1999+AC0-04+AC0-19';5220.149902;1236.160034
'1999+AC0-04+AC0-16';5155.350098;1238.329956
'1999+AC0-04+AC0-15';5181.009766;1245.02002
'1999+AC0-04+AC0-14';5182.160156;1253.410034
'1999+AC0-04+AC0-13';5199.180176;1271.180054
'1999+AC0-04+AC0-12';5159.160156;1272.140015
'1999+AC0-04+AC0-09';5124.180176;1239.219971
'1999+AC0-04+AC0-08';5068.75;1237.280029
'1999+AC0-04+AC0-07';5052.27002;1224.030029
'1999+AC0-04+AC0-06';4965.290039;1241.869995
'1999+AC0-04+AC0-01';4914.589844;1230.130005
'1999+AC0-03+AC0-31';4884.200195;1254.040039
'1999+AC0-03+AC0-30';4856.839844;1223.550049
'1999+AC0-03+AC0-29';4876.919922;1216.140015
'1999+AC0-03+AC0-26';4775.169922;1243.77002
'1999+AC0-03+AC0-25';4860.259766;1239.400024
'1999+AC0-03+AC0-24';4780.129883;1248.48999
'1999+AC0-03+AC0-23';4915.029785;1272.069946
'1999+AC0-03+AC0-22';5027.060059;1261.98999
'1999+AC0-03+AC0-19';5099.47998;1273
'1999+AC0-03+AC0-18';5013.620117;1279.640015
'1999+AC0-03+AC0-17';5077.430176;1265.369995
'1999+AC0-03+AC0-16';5094.629883;1243.170044
'1999+AC0-03+AC0-15';5029.240234;1252.310059
'1999+AC0-03+AC0-12';5008.160156;1233.97998
'1999+AC0-03+AC0-11';4754.410156;1225.189941
'1999+AC0-03+AC0-10';4721.410156;1235.160034
'1999+AC0-03+AC0-09';4758.459961;1256.619995
'1999+AC0-03+AC0-08';4788.689941;1252
'1999+AC0-03+AC0-05';4839.089844;1243.26001
'1999+AC0-03+AC0-04';4678.720215;1212.189941
'1999+AC0-03+AC0-03';4697.669922;1234.400024
'1999+AC0-03+AC0-02';4804.02002;1239.51001
'1999+AC0-03+AC0-01';4784.310059;1263.880005
'1999+AC0-02+AC0-26';4911.810059;1275.089966
'1999+AC0-02+AC0-25';4958.580078;1269.72998
'1999+AC0-02+AC0-24';5062.310059;1272.339966
'1999+AC0-02+AC0-23';4987.560059;1244.780029
'1999+AC0-02+AC0-22';4845.180176;1228.099976
'1999+AC0-02+AC0-19';4802.379883;1229.22998
'1999+AC0-02+AC0-18';4845.080078;1231.930054
'1999+AC0-02+AC0-17';4810.089844;1241.810059
'1999+AC0-02+AC0-16';4904.680176;1225.48999
'1999+AC0-02+AC0-15';4879.549805;1226.27002
'1999+AC0-02+AC0-12';4888.740234;1228.540039
'1999+AC0-02+AC0-11';4839.330078;1203.569946
'1999+AC0-02+AC0-10';4796.819824;1202.839966
'1999+AC0-02+AC0-09';4904.350098;1188.030029
'1999+AC0-02+AC0-08';5027.220215;1179.97998
'1999+AC0-02+AC0-05';5080.77002;1161.939941
'1999+AC0-02+AC0-04';5077.850098;1162.829956
'1999+AC0-02+AC0-03';5085.660156;1141.199951
'1999+AC0-02+AC0-02';5166.870117;1166.459961
'1999+AC0-02+AC0-01';5190.819824;1165.02002
'1999+AC0-01+AC0-29';5159.959961;1183.48999
'1999+AC0-01+AC0-28';5096.410156;1181.380005
'1999+AC0-01+AC0-27';5061.180176;1187.699951
'1999+AC0-01+AC0-26';4986.799805;1176.73999
'1999+AC0-01+AC0-25';4982.450195;1150.140015
'1999+AC0-01+AC0-22';5019.279785;1171.25
'1999+AC0-01+AC0-21';5156.669922;1175.280029
'1999+AC0-01+AC0-20';5143.060059;1163.630005
'1999+AC0-01+AC0-19';5073.149902;1192.329956
'1999+AC0-01+AC0-18';5050.399902;1186.869995
'1999+AC0-01+AC0-15';4960.220215;1182.98999
'1999+AC0-01+AC0-14';4912.75;1188.209961
'1999+AC0-01+AC0-13';4931.799805;1163.550049
'1999+AC0-01+AC0-12';5200.100098;1152.609985
'1999+AC0-01+AC0-11';5270.600098;1144.47998
'1999+AC0-01+AC0-08';5392.839844;1139.319946
'1999+AC0-01+AC0-07';5323.209961;1135.869995
'1999+AC0-01+AC0-06';5443.620117;1125.719971
'1999+AC0-01+AC0-05';5253.910156;1117.689941
'1999+AC0-01+AC0-04';5252.359863;1120.969971
'1998+AC0-12+AC0-30';5002.390137;1128.26001
'1998+AC0-12+AC0-29';5031.870117;1130.199951
'1998+AC0-12+AC0-28';5044.77002;1141.01001
'1998+AC0-12+AC0-23';4951.77002;1133.849976
'1998+AC0-12+AC0-22';4825.379883;1118.670044
'1998+AC0-12+AC0-21';4780.930176;1110.839966
'1998+AC0-12+AC0-18';4629.22998;1111.599976
'1998+AC0-12+AC0-17';4723.810059;1098.670044
'1998+AC0-12+AC0-16';4663.450195;1085.930054
'1998+AC0-12+AC0-15';4574.5;1068.089966
'1998+AC0-12+AC0-14';4522.859863;1065.339966
'1998+AC0-12+AC0-11';4536.200195;1072.319946
'1998+AC0-12+AC0-10';4642.689941;1070.670044
'1998+AC0-12+AC0-09';4663.680176;1078.47998
'1998+AC0-12+AC0-08';4699.339844;1069.920044
'1998+AC0-12+AC0-07';4713.959961;1063.930054
'1998+AC0-12+AC0-04';4775.22998;1062.390015
'1998+AC0-12+AC0-03';4787.080078;1056.420044
'1998+AC0-12+AC0-02';4691.689941;1047.48999
'1998+AC0-12+AC0-01';4781.72998;1005.530029
'1998+AC0-11+AC0-30';5022.700195;994.799988
'1998+AC0-11+AC0-27';5121.47998;997.710022
'1998+AC0-11+AC0-26';5051.629883;984.390015
'1998+AC0-11+AC0-25';4944.370117;959.440002
'1998+AC0-11+AC0-24';4958.819824;970.679993
'1998+AC0-11+AC0-23';5019.120117;984.590027
'1998+AC0-11+AC0-20';4911.879883;988.559998
'1998+AC0-11+AC0-19';4795.689941;1002.599976
'1998+AC0-11+AC0-18';4698.720215;986.390015
'1998+AC0-11+AC0-17';4702.629883;1017.01001
'1998+AC0-11+AC0-16';4783.77002;1049.02002
'1998+AC0-11+AC0-13';4639.649902;1048.689941
'1998+AC0-11+AC0-12';4639.890137;1044.75
'1998+AC0-11+AC0-11';4717.700195;1042.719971
'1998+AC0-11+AC0-10';4662.779785;1066.089966
'1998+AC0-11+AC0-09';4768.580078;1029.630005
'1998+AC0-11+AC0-06';4836.220215;1023.890015
'1998+AC0-11+AC0-05';4811.600098;1020.090027
'1998+AC0-11+AC0-04';4841.720215;1018.869995
'1998+AC0-11+AC0-03';4705.080078;1045.47998
'1998+AC0-11+AC0-02';4761.149902;1037.680054
'1998+AC0-10+AC0-30';4671.120117;1029.719971
'1998+AC0-10+AC0-29';4549.330078;1009.059998
'1998+AC0-10+AC0-28';4536.339844;980.190002
'1998+AC0-10+AC0-27';4682.450195;1006.200012
'1998+AC0-10+AC0-26';4577.740234;1023.460022
'1998+AC0-10+AC0-23';4451.089844;973.890015
'1998+AC0-10+AC0-22';4454.279785;982.26001
'1998+AC0-10+AC0-21';4523.240234;990.47998
'1998+AC0-10+AC0-20';4595.819824;994.26001
'1998+AC0-10+AC0-19';4458.399902;957.280029
'1998+AC0-10+AC0-16';4489.100098;1027.140015
'1998+AC0-10+AC0-15';4399.049805;1042.589966
'1998+AC0-10+AC0-14';4318.52002;1084.189941
'1998+AC0-10+AC0-13';4274.47998;1092.849976
'1998+AC0-10+AC0-12';4225.490234;1088.140015
'1998+AC0-10+AC0-09';3983.649902;1081.23999
'1998+AC0-10+AC0-08';3896.080078;1091.599976
'1998+AC0-10+AC0-07';4087.830078;1098.060059
'1998+AC0-10+AC0-06';4156.640137;1101.199951
'1998+AC0-10+AC0-05';4034.22998;1083.670044
'1998+AC0-10+AC0-02';3962.5;1062.75
'1998+AC0-10+AC0-01';4226.490234;1074.910034
'1998+AC0-09+AC0-30';4474.509766;1084.219971
'1998+AC0-09+AC0-29';4578.27002;1068.97998
'1998+AC0-09+AC0-28';4653.939941;1083.140015
'1998+AC0-09+AC0-25';4561.580078;1089.449951
'1998+AC0-09+AC0-24';4646.25;1089.630005
'1998+AC0-09+AC0-23';4699.390137;1081.430054
'1998+AC0-09+AC0-22';4575.149902;1072.119995
'1998+AC0-09+AC0-21';4433.870117;1112.439941
'1998+AC0-09+AC0-18';4598.580078;1120.670044
'1998+AC0-09+AC0-17';4669.509766;1142.949951
'1998+AC0-09+AC0-16';4857.970215;1125.209961
'1998+AC0-09+AC0-15';4831.220215;1130.23999
'1998+AC0-09+AC0-14';4896.490234;1147.27002
'1998+AC0-09+AC0-11';4737.149902;1140.800049
'1998+AC0-09+AC0-10';4747.330078;1139.75
'1998+AC0-09+AC0-09';5040.870117;1164.079956
'1998+AC0-09+AC0-08';5103.839844;1165.069946
'1998+AC0-09+AC0-07';4923.370117;1184.099976
'1998+AC0-09+AC0-04';4820.25;1186.75
'1998+AC0-09+AC0-03';4812.180176;1183.98999
'1998+AC0-09+AC0-02';4970.5;1174.810059
'1998+AC0-09+AC0-01';4791.810059;1177.579956
'1998+AC0-08+AC0-31';4833.890137;1165.189941
'1998+AC0-08+AC0-28';4993.540039;1164.329956
'1998+AC0-08+AC0-27';5060.839844;1158.560059
'1998+AC0-08+AC0-26';5231.609863;1166.380005
'1998+AC0-08+AC0-25';5372.759766;1154.660034
'1998+AC0-08+AC0-24';5234.879883;1157.329956
'1998+AC0-08+AC0-21';5163.509766;1146.420044
'1998+AC0-08+AC0-20';5488.220215;1148.560059
'1998+AC0-08+AC0-19';5596.410156;1133.839966
'1998+AC0-08+AC0-18';5568.879883;1138.48999
'1998+AC0-08+AC0-17';5456.580078;1133.199951
'1998+AC0-08+AC0-14';5447.899902;1129.280029
'1998+AC0-08+AC0-13';5356.22998;1132.880005
'1998+AC0-08+AC0-12';5402.370117;1119.48999
'1998+AC0-08+AC0-11';5268.399902;1103.209961
'1998+AC0-08+AC0-10';5476.25;1100.650024
'1998+AC0-08+AC0-07';5581.220215;1106.369995
'1998+AC0-08+AC0-06';5517.640137;1107.109985
'1998+AC0-08+AC0-05';5632.509766;1087.589966
'1998+AC0-08+AC0-04';5756.200195;1077.01001
'1998+AC0-08+AC0-03';5758.77002;1098.839966
'1998+AC0-07+AC0-31';5873.919922;1094.579956
'1998+AC0-07+AC0-30';5880.870117;1112.280029
'1998+AC0-07+AC0-29';5853.629883;1118.410034
'1998+AC0-07+AC0-28';5889.009766;1115.719971
'1998+AC0-07+AC0-27';5885;1113.859985
'1998+AC0-07+AC0-24';6035.279785;1094.829956
'1998+AC0-07+AC0-23';6058.450195;1082.72998
'1998+AC0-07+AC0-22';6110.72998;1093.219971
'1998+AC0-07+AC0-21';6165.52002;1090.97998
'1998+AC0-07+AC0-20';6171.430176;1090.819946
'1998+AC0-07+AC0-17';6147.870117;1097.599976
'1998+AC0-07+AC0-16';6094.02002;1092.22998
'1998+AC0-07+AC0-15';6108.240234;1094.02002
'1998+AC0-07+AC0-14';6095.279785;1110.469971
'1998+AC0-07+AC0-13';6019.47998;1114.640015
'1998+AC0-07+AC0-10';5982.419922;1119.060059
'1998+AC0-07+AC0-09';5996.77002;1109.52002
'1998+AC0-07+AC0-08';6013.140137;1105.819946
'1998+AC0-07+AC0-07';5960.97998;1108.72998
'1998+AC0-07+AC0-06';5918.370117;1117.369995
