2013,2	1994	10	27
2040,3	1994	10	28
2071,6	1994	10	31
2069,7	1994	11	1
2042,4	1994	11	2
2051,5	1994	11	3
2067,6	1994	11	4
2043,5	1994	11	7
2053,4	1994	11	8
2096,5	1994	11	9
2082,4	1994	11	10
2078,4	1994	11	11
2089,3	1994	11	14
2110,8	1994	11	15
2102,7	1994	11	17
2100,2	1994	11	18
2105,3	1994	11	21
2074,8	1994	11	22
2033,3	1994	11	23
2056	1994	11	24
2051,6	1994	11	25
2058,5	1994	11	28
2044,3	1994	11	29
2048,3	1994	11	30
2046,6	1994	12	1
2038,5	1994	12	2
2071,1	1994	12	5
2046,9	1994	12	6
2055,6	1994	12	7
2042,2	1994	12	8
2028,3	1994	12	9
2024,8	1994	12	12
2011,3	1994	12	13
2024,8	1994	12	14
2052,6	1994	12	15
2070,1	1994	12	16
2075,9	1994	12	19
2079,9	1994	12	20
2086,7	1994	12	21
2100,7	1994	12	22
2094	1994	12	23
2106,2	1994	12	27
2109	1994	12	28
2077	1994	12	29
2106,6	1994	12	30
2079,5	1995	1	2
2074,8	1995	1	3
2072,3	1995	1	4
2062,5	1995	1	5
2053,9	1995	1	6
2059,2	1995	1	9
2051,1	1995	1	10
2061,1	1995	1	11
2071,3	1995	1	12
2055,6	1995	1	13
2085,6	1995	1	16
2083,9	1995	1	17
2078,9	1995	1	18
2089,4	1995	1	19
2055,6	1995	1	20
2026,8	1995	1	23
2018	1995	1	24
2026,8	1995	1	25
2030,7	1995	1	26
2031,7	1995	1	27
2035	1995	1	30
2021,3	1995	1	31
2048,4	1995	2	1
2045,3	1995	2	2
2058	1995	2	3
2089,7	1995	2	6
2092,5	1995	2	7
2087,6	1995	2	8
2112,7	1995	2	9
2130,2	1995	2	10
2117	1995	2	13
2133,2	1995	2	14
2135	1995	2	15
2115,7	1995	2	16
2117	1995	2	17
2101,5	1995	2	20
2097	1995	2	21
2093,2	1995	2	22
2118,2	1995	2	23
2118,6	1995	2	24
2099,3	1995	2	27
2102,2	1995	2	28
2126,2	1995	3	1
2118,7	1995	3	2
2109,5	1995	3	3
2070,3	1995	3	6
2053,3	1995	3	7
2025,2	1995	3	8
2001,6	1995	3	9
1994	1995	3	10
1999,5	1995	3	13
2000,5	1995	3	14
2010,1	1995	3	15
1992,1	1995	3	16
2005,2	1995	3	17
1991,8	1995	3	20
1983	1995	3	21
1984,1	1995	3	22
1936,1	1995	3	23
1925,4	1995	3	24
1946,9	1995	3	27
1911	1995	3	28
1918,9	1995	3	29
1918,5	1995	3	30
1922,6	1995	3	31
1930,8	1995	4	3
1965	1995	4	4
1969,8	1995	4	5
1979,3	1995	4	6
1981,9	1995	4	7
1972,3	1995	4	10
1993,7	1995	4	11
1988,5	1995	4	12
1986,5	1995	4	13
1965,3	1995	4	18
1951	1995	4	19
1956	1995	4	20
1976,6	1995	4	21
1976,2	1995	4	24
2007	1995	4	25
2029,5	1995	4	26
2026,1	1995	4	27
2015,9	1995	4	28
2035,9	1995	5	2
2028,7	1995	5	3
2044,8	1995	5	4
2023,8	1995	5	5
2024,8	1995	5	8
2039,6	1995	5	9
2059,1	1995	5	10
2078,1	1995	5	11
2096,9	1995	5	12
2086,7	1995	5	15
2110,5	1995	5	16
2095,3	1995	5	17
2087,1	1995	5	18
2065,1	1995	5	19
2083,2	1995	5	22
2080,4	1995	5	23
2105,1	1995	5	24
2077,9	1995	5	26
2067,4	1995	5	29
2087,7	1995	5	30
2092,2	1995	5	31
2126,4	1995	6	1
2136,3	1995	6	2
2146,4	1995	6	6
2141,1	1995	6	7
2131	1995	6	8
2121,8	1995	6	9
2119,6	1995	6	12
2115,1	1995	6	13
2128	1995	6	14
2120	1995	6	16
2141,8	1995	6	19
2136,7	1995	6	20
2143,7	1995	6	21
2148,7	1995	6	22
2139,8	1995	6	23
2130,4	1995	6	26
2122,4	1995	6	27
2096,4	1995	6	28
2106,6	1995	6	29
2083,9	1995	6	30
2092,3	1995	7	3
2114,9	1995	7	4
2105,7	1995	7	5
2121,2	1995	7	6
2153,4	1995	7	7
2179,3	1995	7	10
2201,9	1995	7	11
2199,1	1995	7	12
2214,4	1995	7	13
2184,9	1995	7	14
2199,6	1995	7	17
2193	1995	7	18
2182,9	1995	7	19
2184,3	1995	7	20
2201,9	1995	7	21
2197,5	1995	7	24
2229,1	1995	7	25
2240,8	1995	7	26
2234,4	1995	7	27
2230	1995	7	28
2218,7	1995	7	31
2220	1995	8	1
2241,5	1995	8	2
2240,7	1995	8	3
2236	1995	8	4
2243,4	1995	8	7
2237,7	1995	8	8
2221,8	1995	8	9
2218,7	1995	8	10
2232,9	1995	8	11
2208,5	1995	8	14
2227,6	1995	8	15
2252,9	1995	8	16
2260,3	1995	8	17
2263,5	1995	8	18
2269,4	1995	8	21
2258,9	1995	8	22
